movieId,title,genres,cast,keywords,popularity,rating,poster,mood,Industry
670,Oldboy (2003),Drama|Thriller|Mystery|Action,Choi Min-sik|Yoo Ji-tae|Kang Hye-jung,daughter|rage and hate|hostility|transformation|imprisonment|dark comedy|hypnosis|sushi restaurant|notebook|time|sin|alcoholism|flashback|revenge|loneliness|torture|based on manga|urination|rage|anger|catholic|incest|aggressive|captivity|neo-noir|brother sister sex|father daughter relationship|asian origins|remade|south korea|hammer|driven to suicide|sequestro|suspenseful|tragic|brother sister incest|father daughter incest|hipnotismo|prisão|vingança|incesto,15.7313,8.24,https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,Adrenaline,KOREAN
691834,The Van Halen Story - The Early Years (2003),Documentary|Music,J.J. Jackson,,10.304,7.2,https://image.tmdb.org/t/p/w500/xBfPXiKCtoZst3OsFMstYFz4jd2.jpg,Neutral,HOLLYWOOD
24,Kill Bill: Vol. 1 (2003),Action|Crime,Uma Thurman|Lucy Liu|Vivica A. Fox,martial arts|japan|kung fu|sword|yakuza|sword fight|revenge|vigilante|female yakuza|samurai sword|retribution|dreary,12.7071,7.971,https://image.tmdb.org/t/p/w500/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,Adrenaline,KOREAN
59210,The Mother (2003),Drama|Romance,Anne Reid|Daniel Craig|Peter Vaughan,parent child relationship|love affair|older woman younger man relationship,13.1935,6.0,https://image.tmdb.org/t/p/w500/orz4yFTLaovOvEn458e4kVd3spQ.jpg,Romantic,HOLLYWOOD
246,Zatoichi (2003),Adventure|Drama|Action,Takeshi Kitano|Tadanobu Asano|Michiyo Yasuda,martial arts|japan|samurai|sword|geisha|blackmail|revenge|blind|jidaigeki|aggressive,12.9533,7.242,https://image.tmdb.org/t/p/w500/iCIycswWbX1EDS6PYYBcR9ohrC.jpg,Adrenaline,HOLLYWOOD
604,The Matrix Reloaded (2003),Adventure|Action|Thriller|Science Fiction,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss,dying and death|future|mission|man vs machine|underground world|martial arts|kung fu|hero|dreams|fortune teller|artificial intelligence (a.i.)|computer|saving the world|computer virus|virtual reality|fight|prophecy|faith|truth|key|dystopia|simulation|plato|precognition|rave|car crash|sequel|cyberpunk|action hero|gnosticism|oracle|grand|romantic|defiant|sardonic|dystopian sci-fi,9.149,7.071,https://image.tmdb.org/t/p/w500/aA5qHS0FbSXO8PxcxUIHbDrJyuh.jpg,Adrenaline,HOLLYWOOD
4256,Scary Movie 3 (2003),Comedy,Anna Faris|Regina Hall|Simon Rex,halloween|parody|sequel|spoof|vhs|horror spoof|alien invasion|crop circle|tv news anchor|mysterious death|horror parody|dumb blonde|hilarious|amused,9.5296,6.0,https://image.tmdb.org/t/p/w500/lpNG1nx67rvYze1b1R9q0YoSzrC.jpg,Feel-Good,HOLLYWOOD
605,The Matrix Revolutions (2003),Adventure|Action|Thriller|Science Fiction,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss,dying and death|rescue|future|mission|man vs machine|underground world|machine town|martial arts|kung fu|hero|dreams|fortune teller|artificial intelligence (a.i.)|computer|saving the world|flying|temple|computer virus|virtual reality|fight|faith|truth|philosophy|key|killer robot|subway|dystopia|sun|sunlight|precognition|super computer|ying yang|cyberpunk|philosophical|action hero|gnosticism|excited|dystopian sci-fi,8.9008,6.748,https://image.tmdb.org/t/p/w500/bkkS61w94ZVMNVd8KEyyJl2tnY5.jpg,Adrenaline,HOLLYWOOD
616,The Last Samurai (2003),Drama|Action|War,Tom Cruise|Ken Watanabe|Timothy Spall,japan|samurai|swordplay|general|sense of guilt|war veteran|sword|war crimes|loss of loved one|self-discovery|arms deal|homeland|katana|emperor|language barrier|mountain village|foreign legion|insurgence|mercenary|campaign|war strategy|gettysburg|slaughter|soldier|period drama|alcoholic|u.s. soldier|japanese army|warrior|meditative|19th century|war trauma|racial harmony|inspirational|intense|celebratory|cultural pride|going native,8.7721,7.599,https://image.tmdb.org/t/p/w500/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,Adrenaline,HOLLYWOOD
10929,Willard (2003),Horror|Drama|Thriller,Crispin Glover|R. Lee Ermey|Laura Harring,psychopath|human animal relationship|bad boss|evil mother|remake|sociopath|revenge|misfit|mansion|humiliation|rat|obedience|lonely man|pets,12.3403,6.1,https://image.tmdb.org/t/p/w500/hRVP8Ud9ehv7tp5WWQ4CHk2XNus.jpg,Dark,HOLLYWOOD
1496484,Cinema of War in Lebanon (2003),Documentary,Bourhane Alawiye|Jean Khalil Chamoun|Joseph Bou Nassar,,7.2748,0.0,https://image.tmdb.org/t/p/w500/6oDF0wKtqVAjDZD1ZNmfYuB1hS.jpg,Neutral,HOLLYWOOD
310,Bruce Almighty (2003),Fantasy|Comedy,Jim Carrey|Morgan Freeman|Jennifer Aniston,new love|lovesickness|moon|street gang|moses|faith|prayer|christianity|journalism|car crash|god|religion|relationship|super power|news reporter|female journalist|religious conflict|responsibility|praying|almighty|ambiguous,7.8502,6.724,https://image.tmdb.org/t/p/w500/f0QqG14SZYYZcV4VWykVc5w13dz.jpg,Epic/Myth,HOLLYWOOD
8961,Bad Boys II (2003),Action|Crime|Comedy,Martin Lawrence|Will Smith|Jordi Mollà,"drug smuggling|miami, florida|undercover agent|cuba|ku klux klan|kidnapping|money laundering|mexican standoff|ecstasy|male friendship|guantánamo|sequel|shootout|criminal underworld|drug lord|exploding house|dea agent|undercover operation|buddy cop|narcotics detective|aggressive|action hero|buddy movie|haitian gang|dead bodies|absurd|dramatic|russian mobster|exhilarated",8.9052,6.7,https://image.tmdb.org/t/p/w500/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,Adrenaline,HOLLYWOOD
11635,Old School (2003),Comedy,Luke Wilson|Will Ferrell|Vince Vaughn,infidelity|group sex|college|male friendship|beer|fraternity|dean|sex doll|streaking|mouth to mouth resuscitation|wild party,8.1876,6.6,https://image.tmdb.org/t/p/w500/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,Feel-Good,HOLLYWOOD
9902,Wrong Turn (2003),Horror|Thriller,Eliza Dushku|Desmond Harrington|Emmanuelle Chriqui,life and death|loss of loved one|job interview|mountain|gore|forest|west virginia|slasher|hillbilly|cannibal|car wreck|survival horror|duringcreditsstinger|voyeur|inbreed|road|cannibalism,7.8591,6.4,https://image.tmdb.org/t/p/w500/7lyxwOg7SdGff79yKCQmJ3AKWSf.jpg,Dark,HOLLYWOOD
2832,Identity (2003),Mystery|Thriller,John Cusack|Ray Liotta|Amanda Peet,prostitute|prisoner|psychopath|nevada|detective|rain|motel|weather|ex-cop|murder|stranded|serial killer|slasher|psychological thriller|whodunit|storm|psychiatrist|convict|thunderstorm|rainstorm|split personality|mental disorders|murder mystery|dissociative identity disorder|isolated place,7.5685,7.174,https://image.tmdb.org/t/p/w500/sYgimsiBywqVwJI8H4sETke8m7v.jpg,Dark,HOLLYWOOD
1927,Hulk (2003),Science Fiction|Adventure|Action,Eric Bana|Jennifer Connelly|Sam Elliott,"california|monster|general|mutation|san francisco, california|gun|superhero|dna|transformation|psychology|berkeley|based on comic|president|golden gate bridge|doctor|fear|scientist|dog|desert|anger|phone|military|super villain|cell|superhuman strength|repressed memory|repression|good versus evil|introspective|sinister|approving",7.9609,5.579,https://image.tmdb.org/t/p/w500/UllIft2jLSBaay3zQyMV4GNdfy.jpg,Adrenaline,HOLLYWOOD
21542,Love Don't Co$t a Thing (2003),Comedy|Drama|Family|Romance,Nick Cannon|Christina Milian|Kenan Thompson,woman director,6.9992,7.6,https://image.tmdb.org/t/p/w500/88zspc72LIkfiuMnGpHnsWCuqEH.jpg,Feel-Good,HOLLYWOOD
587,Big Fish (2003),Adventure|Fantasy|Drama,Ewan McGregor|Albert Finney|Billy Crudup,witch|fish|love of one's life|parent child relationship|circus|fishing|leech|story teller|fair|mermaid|apoplectic stroke|cancer|relationship|gentle giant|magic realism|grand|factual|witty|enchant,7.4707,7.758,https://image.tmdb.org/t/p/w500/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,Epic/Myth,HOLLYWOOD
11423,Memories of Murder (2003),Crime|Drama|Thriller,Song Kang-ho|Kim Sang-kyung|Kim Roi-ha,assassin|police brutality|rape|corruption|police|detective|investigation|victim|based on true story|based on play or musical|murder|serial killer|torture|brutality|killer|neo-noir|1980s|south korea,7.6176,8.056,https://image.tmdb.org/t/p/w500/dsEoTJKM1s5OVDkS2P2JdoTxo4K.jpg,Dark,KOREAN
296,Terminator 3: Rise of the Machines (2003),Action|Thriller|Science Fiction,Arnold Schwarzenegger|Nick Stahl|Claire Danes,man vs machine|artificial intelligence (a.i.)|saving the world|leather jacket|cyborg|killer robot|dystopia|nanotechnology|rocket launcher|veterinarian|fire engine|villain|time travel|psychiatrist|urban setting|female villain|firefighter|action hero|2030s|good versus evil,7.7019,6.184,https://image.tmdb.org/t/p/w500/nvsoLAclNfpyJSp73TiGKwZoqJW.jpg,Adrenaline,HOLLYWOOD
153,Lost in Translation (2003),Drama|Comedy|Romance,Bill Murray|Scarlett Johansson|Giovanni Ribisi,"hotel room|adultery|japan|unsociability|upper class|pop star|age difference|photographer|commercial|karaoke|homesickness|culture clash|jet lag|midlife crisis|melancholy|loneliness|tokyo, japan|older man younger woman relationship|unlikely friendship|aftercreditsstinger|woman director|lyrical|wistful|hopeful",7.5707,7.383,https://image.tmdb.org/t/p/w500/3jCLmYDIIiSMPujbwygNpqdpM8N.jpg,Feel-Good,HOLLYWOOD
1278,The Dreamers (2003),Drama|Romance,Michael Pitt|Eva Green|Louis Garrel,"hotel|first time|paris, france|love triangle|students' movement|sexuality|bathing|flat|riot|crush|american|twins|incest|polyamory|1960s|foreign student|pretentious|1968",6.4492,7.2,https://image.tmdb.org/t/p/w500/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg,Romantic,HOLLYWOOD
508,Love Actually (2003),Comedy|Romance|Drama,Hugh Grant|Alan Rickman|Emma Thompson,"london, england|usa president|rock star|school performance|love at first sight|holiday|war on terror|marseille, france|office|christmas party|language barrier|prime minister|press conference|bars and restaurants|valentine's day|heathrow airport|multiple storylines|christmas|lighthearted",7.3278,7.1,https://image.tmdb.org/t/p/w500/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,Feel-Good,HOLLYWOOD
9654,The Italian Job (2003),Action|Crime,Mark Wahlberg|Charlize Theron|Edward Norton,"gold|california|helicopter|hacker|venice, italy|chase|subway|master thief|safe|heist|revenge|murder|double crossed|boat chase|los angeles, california|explosion|safecracker|television repair|based on movie|mentor protégé relationship|mini cooper|vengeance|father daughter relationship|suspenseful|gold heist|defiant",6.4493,6.8,https://image.tmdb.org/t/p/w500/eSkjK4kctyrWpFhxl35GPvSs6tI.jpg,Adrenaline,HOLLYWOOD
277,Underworld (2003),Fantasy|Action|Thriller,Kate Beckinsale|Scott Speedman|Michael Sheen,"budapest, hungary|love of one's life|vampire|subway|hostility|bite|descendant|hybrid|rivalry|shootout|werewolf|gothic|dark fantasy|lycanthrope|urban gothic|supernatural power",6.9143,6.8,https://image.tmdb.org/t/p/w500/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,Epic/Myth,HOLLYWOOD
9316,Ong-Bak (2003),Action|Crime,Tony Jaa|Petchtai Wongkamlao|Patrarin Punyanutatam,martial arts|fighter|thailand|sculpture|muay thai|fate|powerful,5.9843,7.1,https://image.tmdb.org/t/p/w500/oagqAwp48dMPoCT94yDJUDOCVPi.jpg,Adrenaline,HOLLYWOOD
9480,Daredevil (2003),Fantasy|Action,Ben Affleck|Jennifer Garner|Colin Farrell,blindness and impaired vision|narration|superhero|based on comic|blind|daredevil|hazardous waste|mob hit|duringcreditsstinger|intense|bold|vibrant,7.92,5.3,https://image.tmdb.org/t/p/w500/oCDBwSkntYamuw8VJIxMRCtDBmi.jpg,Epic/Myth,HOLLYWOOD
10719,Elf (2003),Comedy|Family|Fantasy,Will Ferrell|James Caan|Bob Newhart,elves|dwarf|holiday|adoption|santa claus|sarcasm|looking for  birth parents|romance|fish out of water|orphan|north pole|christmas spirit|christmas|workshop|father son relationship|hilarious|whimsical|cheerful,5.9701,6.666,https://image.tmdb.org/t/p/w500/oOleziEempUPu96jkGs0Pj6tKxj.jpg,Epic/Myth,HOLLYWOOD
322,Mystic River (2003),Thriller|Crime|Drama|Mystery,Sean Penn|Tim Robbins|Kevin Bacon,"child abuse|sexual abuse|workers' quarter|based on novel or book|loss of loved one|suppressed past|boston, massachusetts|repayment|arbitrary law|loyalty|massachusetts|whodunit|biting|guilt|childhood sexual abuse|mysterious|grim|vengeance|poker race|sex abuse|forceful",6.4348,7.7,https://image.tmdb.org/t/p/w500/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,Dark,HOLLYWOOD
9358,Final Destination 2 (2003),Horror|Mystery,Ali Larter|A. J. Cook|Michael Landes,ambulance|car crash|premonition|vision|hospital|death|macabre|cheating death|supernatural horror|horror|excited|deaths,6.7686,6.303,https://image.tmdb.org/t/p/w500/vnFgxRlLTA9fDNcGXLiHmgwmIEo.jpg,Dark,HOLLYWOOD
10009,Brother Bear (2003),Adventure|Animation|Family,Joaquin Phoenix|Jeremy Suarez|Jason Raize,friendship|sibling relationship|transformation|grizzly bear|inuit|bear|sibling rivalry|turns into animal|unlikely friendship|aftercreditsstinger|duringcreditsstinger|animal lead|brother bear|bjørne brødre,6.7116,7.272,https://image.tmdb.org/t/p/w500/otptPbEY0vBostmo95xwiiumMJm.jpg,Adrenaline,HOLLYWOOD
7090,Ken Park (2003),Drama,James Ransone|Tiffany Limos|Stephen Jasso,infidelity|california|home|pregnancy|abusive father|harassment|father|religion|suburb|drugs|alcoholic|psychotic|underage sex|torment,5.4726,6.0,https://image.tmdb.org/t/p/w500/vmCIlPO2qyVLBCmk5REXBMNbOlt.jpg,Romantic,HOLLYWOOD
9567,Tears of the Sun (2003),War|Action|Drama,Bruce Willis|Monica Bellucci|Cole Hauser,civil war|war crimes|refugee|village|evacuation|border|rescue mission|us army|nigeria|president|doctor|massacre|brutality|military|child soldier,5.8137,6.9,https://image.tmdb.org/t/p/w500/psP90zHD3ZYGLCLpt4B3MbtrlWr.jpg,Adrenaline,HOLLYWOOD
9919,How to Lose a Guy in 10 Days (2003),Comedy|Romance,Kate Hudson|Matthew McConaughey|Kathryn Hahn,bet|new york city|journalist|therapist|advertising expert|romcom|basketball|relationship|advice columnist|blunt|group of friends|battle of the sexes|relationship sabotage|ulterior motive dating|clinical|women's magazine|new york knicks,5.8228,6.9,https://image.tmdb.org/t/p/w500/2dlftyPz7mTYbrsPvTogyFmYd7d.jpg,Feel-Good,HOLLYWOOD
8273,American Wedding (2003),Comedy|Romance,Jason Biggs|Seann William Scott|Alyson Hannigan,marriage proposal|sibling relationship|wedding reception|handcuffs|spanner|blow job|stag night|wedding|nostalgic|sex comedy|best man|bachelor party,5.3909,6.219,https://image.tmdb.org/t/p/w500/pCO3lJv2PzPkJty29APxCVSjyoE.jpg,Feel-Good,HOLLYWOOD
153104,Wicked Minds (2003),Mystery|Drama|Romance|Thriller|TV Movie,Angie Everhart|Andrew W. Walker|Winston Rekert,stepmother|murder|love affair,5.9824,6.3,https://image.tmdb.org/t/p/w500/A6A15cDR8mpdOxW4y7UzFanzbM0.jpg,Dark,HOLLYWOOD
1584,School of Rock (2003),Comedy|Music|Family,Jack Black|Joan Cusack|Mike White,high school|rock 'n' roll|musician|music competition|substitute teacher|teacher|rock music|contest|rock band|rock concert|amused|arrogant|comforting,6.292,7.083,https://image.tmdb.org/t/p/w500/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,Feel-Good,HOLLYWOOD
10028,Honey (2003),Music|Drama|Romance,Jessica Alba|Mekhi Phifer|Romeo,"career|new york city|dancing|dance|dreams|hip-hop|blackmail|harassment|teacher|business|sabotage|choreographer|club|harlem, new york city|youth center|brisk",5.7895,6.3,https://image.tmdb.org/t/p/w500/gnY6d7BoddAAQ8s42fxCJK8lL1A.jpg,Romantic,HOLLYWOOD
8698,The League of Extraordinary Gentlemen (2003),Fantasy|Action|Thriller|Science Fiction,Sean Connery|Naseeruddin Shah|Shane West,"saving the world|submarine|venice, italy|immortality|based on comic|kenya|steampunk|super power|jekyll and hyde|evil plot|captain nemo|allan quatermain|secret lair|nautilus|unassuming|immortal|victorian era|moriarty|invisible man|vampiress (female vampire)|appreciative|1800s",5.4202,6.0,https://image.tmdb.org/t/p/w500/kdAuVFP63XXxnb983ry2pLCKd9S.jpg,Epic/Myth,HOLLYWOOD
13920,Radio (2003),Drama,Cuba Gooding Jr.|Ed Harris|Alfre Woodard,"mentally disabled|high school|friendship|sports|american football|1970s|american football coach|biography|based on true story|inspiration|kindness|inspiring story|teenage daughter|disability|schoolteacher|mentor protégé relationship|racial issues|based on magazine, newspaper or article|father daughter relationship|uplifting",5.4587,7.3,https://image.tmdb.org/t/p/w500/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg,Romantic,HOLLYWOOD
9257,S.W.A.T. (2003),Action|Thriller|Crime,Samuel L. Jackson|Colin Farrell|Michelle Rodriguez,"liberation|transport of prisoners|special unit|los angeles, california",5.048,6.2,https://image.tmdb.org/t/p/w500/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg,Adrenaline,HOLLYWOOD
13398,Tokyo Godfathers (2003),Animation|Drama|Comedy,Aya Okamoto|Yoshiaki Umegaki|Tohru Emori,"baby|drag queen|holiday|tokyo, japan|alcoholic|blunt|adult animation|christmas|anime|depressed|compassionate",5.2401,7.9,https://image.tmdb.org/t/p/w500/sPC66btzQlzuRdPKiSDYZ5Hvxgc.jpg,Feel-Good,ANIME
9373,The Texas Chainsaw Massacre (2003),Horror,Jessica Biel|Jonathan Tucker|Andrew Bryniarski,suicide|sheriff|psychopath|trauma|telephone|gore|stalker|friends|remake|murder|hitchhiker|slaughterhouse|slasher|chainsaw|torture|cannibal|killer|family|human skin mask,5.2644,6.302,https://image.tmdb.org/t/p/w500/781px1eOtfVt1RdIsL4Dt1s3x7R.jpg,Dark,HOLLYWOOD
11007,Cheaper by the Dozen (2003),Comedy|Family|Drama,Steve Martin|Bonnie Hunt|Hilary Duff,"chicago, illinois|husband wife relationship|based on novel or book|american football coach|big family|family relationships|remake|sibling|new job|aspiring actor|smart kid|father son relationship|sister sister relationship|large family|brother brother relationship",4.9391,6.3,https://image.tmdb.org/t/p/w500/afclGGoQslTYFTnyW1LRMtJMiBp.jpg,Feel-Good,HOLLYWOOD
25988,The Sleeping Dictionary (2003),Drama|Romance,Jessica Alba|Brenda Blethyn|Hugh Dancy,forbidden love|borneo|period drama|1930s|romantic drama,5.25,6.4,https://image.tmdb.org/t/p/w500/bszp3HdnaBE6ptfio37vB3JckuL.jpg,Romantic,HOLLYWOOD
14926,Uptown Girls (2003),Comedy|Drama,Brittany Murphy|Dakota Fanning|Marley Shelton,new york city|nanny,5.1168,6.9,https://image.tmdb.org/t/p/w500/liazMoopc2fhWq1YlfwasQcvWu.jpg,Feel-Good,HOLLYWOOD
9341,The Core (2003),Science Fiction|Adventure|Thriller,Aaron Eckhart|Hilary Swank|Delroy Lindo,magnetic field|saving the world|natural disaster|survival|disaster|golden gate bridge|scientist|crash landing|center of the earth|disaster movie|environmental disaster,5.423,5.8,https://image.tmdb.org/t/p/w500/iMPR3OFhKNVvJw4eZoRhf9RzfHJ.jpg,Adrenaline,HOLLYWOOD
10327,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy|Romance,Reese Witherspoon|Sally Field|Regina King,"washington dc, usa|politics|boston, massachusetts|chambers of a barrister|blonde|sequel|beauty salon|animal rights|lawyer|toy dog|animal testing|chihuahua dog|blonde stereotype",4.4459,5.7,https://image.tmdb.org/t/p/w500/4kC0UGTuJgFnlZq2ZM6OiY7nuY8.jpg,Feel-Good,HOLLYWOOD
6466,Freddy vs. Jason (2003),Horror,Jesse Hutch|Robert Englund|Ken Kirzinger,new jersey|sadism|psychopath|woods|murder|marijuana|slaughter|serial killer|slasher|series of murders|bad dream|supernatural horror,5.6399,6.079,https://image.tmdb.org/t/p/w500/f9ZASRUfl8Jlco7rgRx3ujPR0P7.jpg,Dark,HOLLYWOOD
10330,Freaky Friday (2003),Family|Fantasy|Comedy,Lindsay Lohan|Jamie Lee Curtis|Harold Gould,high school|concert|sibling relationship|single parent|talk show|mistake in person|bride|body exchange|fortune cookie|motherly love|wedding|psychiatrist|body-swap|teen comedy|child as an adult|adult as a child|mother daughter relationship|amused,4.343,6.575,https://image.tmdb.org/t/p/w500/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,Epic/Myth,HOLLYWOOD
9486,Johnny English (2003),Adventure|Action|Comedy,Rowan Atkinson|Natalie Imbruglia|Ben Miller,hero|funeral|spy|intelligence|queen|coronation|secret agent|slapstick comedy|spoof|explosion|agent|pen|duringcreditsstinger,4.7102,6.3,https://image.tmdb.org/t/p/w500/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,Adrenaline,HOLLYWOOD
9471,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy,Cameron Diaz|Drew Barrymore|Lucy Liu,"martial arts|robbery|undercover agent|spy|secret identity|villainess|secret agent|organized crime|los angeles, california|heroine|nostalgic|spy hero|based on tv series|provocative|dramatic|hilarious|admiring|adoring|vibrant",4.2743,5.5,https://image.tmdb.org/t/p/w500/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg,Adrenaline,KOREAN
553,Dogville (2003),Crime|Drama|Thriller,Nicole Kidman|Paul Bettany|John Hurt,friendship|bondage|rape|police|gangster|village life|refugee|blackmail|mountain|american dream|bank robber|last judgment|mountain village|exploitation|rocky mountains|woman martyr|physical work|wanted poster|forced labour|slavery|recession|art house|hoodlum|experimental film|avant garde|avant garde film|art house film,4.0793,7.8,https://image.tmdb.org/t/p/w500/lraVawavIXh5geMlVjpzCw9TGwR.jpg,Dark,HOLLYWOOD
2289,Cold Mountain (2003),War|History|Adventure|Romance,Jude Law|Nicole Kidman|Renée Zellweger,civil war|love of one's life|loss of loved one|desertion|north carolina|rape attempt|somber|early america|intimate|complicated|empathetic|powerful|sincere,4.5519,6.9,https://image.tmdb.org/t/p/w500/j0AJeeR5CQPDFh0otyWyCWREHO8.jpg,Epic/Myth,HOLLYWOOD
8619,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,Russell Crowe|Paul Bettany|James D'Arcy,ship|navy|based on novel or book|surgeon|royal navy|historical fiction|period drama|napoleonic wars|naturalist|frigate|self surgery|sea battle|weevil|high seas|naval warfare|aggressive|19th century|galapagos islands|naval battle|english navy|commanding|surprise-ending,5.0516,7.2,https://image.tmdb.org/t/p/w500/s1cVTQEZYn4nSjZLnFbzLP0j8y2.jpg,Adrenaline,HOLLYWOOD
7229,Ruby & Quentin (2003),Comedy|Crime,Gérard Depardieu|Jean Reno|Richard Berry,prison|jealousy|escape|henchman|jockey|mob boss,4.1551,6.7,https://image.tmdb.org/t/p/w500/cVmCfQJ1U744FsWWJmeK5bujy2d.jpg,Feel-Good,HOLLYWOOD
7288,Duplex (2003),Comedy,Ben Stiller|Drew Barrymore|Eileen Essell,dark comedy|new home|neighbor neighbor relationship,4.4132,6.1,https://image.tmdb.org/t/p/w500/mCQ4oO9djqcthBRD3ftTnR8qSP7.jpg,Feel-Good,HOLLYWOOD
14310,Infernal Affairs III (2003),Crime|Drama|Action,Tony Leung Chiu-wai|Andy Lau|Leon Lai Ming,sequel|flashback,4.291,7.0,https://image.tmdb.org/t/p/w500/kXTHj16K8Lr1EgwdzuzAB1j4Cy5.jpg,Adrenaline,KOREAN
504,Monster (2003),Crime|Drama,Charlize Theron|Christina Ricci|Bruce Dern,death penalty|prostitute|rape|sexual abuse|motel|based on true story|murder|betrayal|serial killer|poverty|drifter|prostitution|heartbreak|mental illness|woman director|1980s|1990s|female serial killer|prostituição|instructive|based on real person,4.2427,7.2,https://image.tmdb.org/t/p/w500/b45yfHtLk4TSSDxOLgMLBpShner.jpg,Romantic,HOLLYWOOD
11078,National Security (2003),Action|Comedy|Crime,Martin Lawrence|Steve Zahn|Colm Feore,safety|patrol|conflict|police academy|security guard|buddy cop|lapd,4.6025,6.0,https://image.tmdb.org/t/p/w500/8k6Qk2LiC3H1WWHxZXoXOVq89cS.jpg,Adrenaline,HOLLYWOOD
10623,Cradle 2 the Grave (2003),Action|Crime|Drama,Jet Li|DMX|Gabrielle Union,robbery|diamond|intelligence|bank robber|thief|bank robbery|financial transactions|hoodlum,5.5262,6.1,https://image.tmdb.org/t/p/w500/8iXpVITXenqPG8gQ0lCFpUMtZIx.jpg,Adrenaline,CHINESE
10588,The Cat in the Hat (2003),Family|Comedy|Adventure|Fantasy,Mike Myers|Dakota Fanning|Spencer Breslin,sibling relationship|chaos|cat|boredom|surrealism|stepfather|slapstick comedy|house party|police impersonator|based on children's book|goldfish|impersonation|talking cat|talking fish|live action and animation|mother son relationship|mother daughter relationship|absurd|hilarious|ridiculous,4.4362,5.291,https://image.tmdb.org/t/p/w500/uYYLz67e5xEQMsY858VSSCDsLU6.jpg,Epic/Myth,ANIME
